;Pays;Mois;Valeurs;Masse;Longitude;Latitude
0;Afghanistan;1;1784490;438779;67.709953;33.93911
1;Afghanistan;2;1502234;278574;67.709953;33.93911
2;Afghanistan;3;2201958;317914;67.709953;33.93911
3;Afghanistan;4;548588;163623;67.709953;33.93911
4;Afghanistan;5;763001;234299;67.709953;33.93911
5;Afghanistan;6;949848;182960;67.709953;33.93911
6;Afghanistan;7;950971;93272;67.709953;33.93911
7;Afghanistan;8;1127886;80421;67.709953;33.93911
8;Afghanistan;9;2362478;227964;67.709953;33.93911
9;Afghanistan;10;1367585;148123;67.709953;33.93911
10;Afghanistan;11;1239385;235668;67.709953;33.93911
11;Afghanistan;12;2484360;638422;67.709953;33.93911
12;Afrique du Sud;1;227019641;49480796;22.937506;-30.559482
13;Afrique du Sud;2;121153450;25914102;22.937506;-30.559482
14;Afrique du Sud;3;144315166;31618245;22.937506;-30.559482
15;Afrique du Sud;4;120347903;32297941;22.937506;-30.559482
16;Afrique du Sud;5;110726126;21513128;22.937506;-30.559482
17;Afrique du Sud;6;147442885;30697709;22.937506;-30.559482
18;Afrique du Sud;7;154692228;32151988;22.937506;-30.559482
19;Afrique du Sud;8;135235117;25357428;22.937506;-30.559482
20;Afrique du Sud;9;109057394;23443552;22.937506;-30.559482
21;Afrique du Sud;10;144263207;29602825;22.937506;-30.559482
22;Afrique du Sud;11;128702900;31647130;22.937506;-30.559482
23;Afrique du Sud;12;141023192;25112445;22.937506;-30.559482
24;Albanie;1;8272061;7083743;20.168331;41.153332
25;Albanie;2;4017129;5779822;20.168331;41.153332
26;Albanie;3;4357122;883135;20.168331;41.153332
27;Albanie;4;3806969;654763;20.168331;41.153332
28;Albanie;5;3182566;864662;20.168331;41.153332
29;Albanie;6;2774518;661498;20.168331;41.153332
30;Albanie;7;6542096;6101866;20.168331;41.153332
31;Albanie;8;1862113;443896;20.168331;41.153332
32;Albanie;9;3519722;3184682;20.168331;41.153332
33;Albanie;10;18277555;24811702;20.168331;41.153332
34;Albanie;11;3517795;750270;20.168331;41.153332
35;Albanie;12;4810649;5914774;20.168331;41.153332
36;Algérie;1;622900639;814365249;1.659626;28.033886
37;Algérie;2;356390304;451321413;1.659626;28.033886
38;Algérie;3;440593769;278403912;1.659626;28.033886
39;Algérie;4;426861128;574371055;1.659626;28.033886
40;Algérie;5;381901133;463420373;1.659626;28.033886
41;Algérie;6;430361659;506195255;1.659626;28.033886
42;Algérie;7;484075314;658492713;1.659626;28.033886
43;Algérie;8;485212219;937445869;1.659626;28.033886
44;Algérie;9;432229236;722010562;1.659626;28.033886
45;Algérie;10;508801724;671756735;1.659626;28.033886
46;Algérie;11;506495363;692951234;1.659626;28.033886
47;Algérie;12;490672324;643630284;1.659626;28.033886
48;Allemagne;1;11926229325;4713744262;10.451526;51.165691
49;Allemagne;2;6022448704;2380972902;10.451526;51.165691
50;Allemagne;3;6303714299;2592970137;10.451526;51.165691
51;Allemagne;4;5765817821;2554180907;10.451526;51.165691
52;Allemagne;5;5688732214;2528550849;10.451526;51.165691
53;Allemagne;6;6021962023;2566777815;10.451526;51.165691
54;Allemagne;7;5947214882;2522117384;10.451526;51.165691
55;Allemagne;8;4868306580;2218779812;10.451526;51.165691
56;Allemagne;9;5848897004;2342330210;10.451526;51.165691
57;Allemagne;10;6355797562;2434160344;10.451526;51.165691
58;Allemagne;11;6059985174;2336611552;10.451526;51.165691
59;Allemagne;12;5092649129;1909709886;10.451526;51.165691
60;Andorre;1;39581923;16709542;1.601554;42.546245
61;Andorre;2;19180527;7804384;1.601554;42.546245
62;Andorre;3;22238242;8891021;1.601554;42.546245
63;Andorre;4;16431620;7343674;1.601554;42.546245
64;Andorre;5;15204255;6586232;1.601554;42.546245
65;Andorre;6;19826808;7376753;1.601554;42.546245
66;Andorre;7;24840783;7675087;1.601554;42.546245
67;Andorre;8;21413375;7787601;1.601554;42.546245
68;Andorre;9;20038290;6760014;1.601554;42.546245
69;Andorre;10;21229778;8036854;1.601554;42.546245
70;Andorre;11;22019393;7116056;1.601554;42.546245
71;Andorre;12;22166123;9392557;1.601554;42.546245
72;Angola;1;81836913;105541221;17.873887;-11.202692
73;Angola;2;9829293;5656381;17.873887;-11.202692
74;Angola;3;47357735;40873236;17.873887;-11.202692
75;Angola;4;16242935;8673019;17.873887;-11.202692
76;Angola;5;16164232;40537181;17.873887;-11.202692
77;Angola;6;21501775;38879337;17.873887;-11.202692
78;Angola;7;12010328;2006350;17.873887;-11.202692
79;Angola;8;47059279;38053678;17.873887;-11.202692
80;Angola;9;15599634;36188854;17.873887;-11.202692
81;Angola;10;19889245;38099648;17.873887;-11.202692
82;Angola;11;16364650;39172749;17.873887;-11.202692
83;Angola;12;16185905;5992307;17.873887;-11.202692
84;Anguilla;1;696286;27237;-63.068615;18.220554
85;Anguilla;2;42988;25895;-63.068615;18.220554
86;Anguilla;3;6999;3155;-63.068615;18.220554
87;Anguilla;4;476691;23319;-63.068615;18.220554
88;Anguilla;6;12022;1457;-63.068615;18.220554
89;Anguilla;7;34331;25310;-63.068615;18.220554
90;Anguilla;8;150676;30660;-63.068615;18.220554
91;Anguilla;9;62402;19699;-63.068615;18.220554
92;Anguilla;10;31164;986;-63.068615;18.220554
93;Anguilla;11;108726;18753;-63.068615;18.220554
94;Anguilla;12;19834;335;-63.068615;18.220554
95;Antigua-et-Barbuda;1;3287035;4765673;-61.796428;17.060816
96;Antigua-et-Barbuda;2;931876;126480;-61.796428;17.060816
97;Antigua-et-Barbuda;3;375310;86066;-61.796428;17.060816
98;Antigua-et-Barbuda;4;227205;66780;-61.796428;17.060816
99;Antigua-et-Barbuda;5;1811689;157530;-61.796428;17.060816
100;Antigua-et-Barbuda;6;215662;75210;-61.796428;17.060816
101;Antigua-et-Barbuda;7;259715;83791;-61.796428;17.060816
102;Antigua-et-Barbuda;8;390276;113830;-61.796428;17.060816
103;Antigua-et-Barbuda;9;442478;85471;-61.796428;17.060816
104;Antigua-et-Barbuda;10;3276166;5994531;-61.796428;17.060816
105;Antigua-et-Barbuda;11;455092;114551;-61.796428;17.060816
106;Antigua-et-Barbuda;12;1057059;108915;-61.796428;17.060816
107;Arabie saoudite;1;619937749;343081787;45.079162;23.885942
108;Arabie saoudite;2;299889738;161330951;45.079162;23.885942
109;Arabie saoudite;3;347764630;239647146;45.079162;23.885942
110;Arabie saoudite;4;341785303;368875063;45.079162;23.885942
111;Arabie saoudite;5;282311530;352595694;45.079162;23.885942
112;Arabie saoudite;6;198034567;71451933;45.079162;23.885942
113;Arabie saoudite;7;278771282;85403098;45.079162;23.885942
114;Arabie saoudite;8;184243708;153390483;45.079162;23.885942
115;Arabie saoudite;9;340596618;29064275;45.079162;23.885942
116;Arabie saoudite;10;235421695;200950203;45.079162;23.885942
117;Arabie saoudite;11;304904403;184363631;45.079162;23.885942
118;Arabie saoudite;12;271805561;117804396;45.079162;23.885942
119;Argentine;1;121583666;16660801;-63.616672;-38.416097
120;Argentine;2;70687875;9361970;-63.616672;-38.416097
121;Argentine;3;73012706;10167030;-63.616672;-38.416097
122;Argentine;4;64245913;8173112;-63.616672;-38.416097
123;Argentine;5;69972771;9762523;-63.616672;-38.416097
124;Argentine;6;82065885;10237422;-63.616672;-38.416097
125;Argentine;7;79901401;10851952;-63.616672;-38.416097
126;Argentine;8;68083132;8377140;-63.616672;-38.416097
127;Argentine;9;50457297;6308539;-63.616672;-38.416097
128;Argentine;10;54689272;10499552;-63.616672;-38.416097
129;Argentine;11;47920559;6631409;-63.616672;-38.416097
130;Argentine;12;43915395;6348233;-63.616672;-38.416097
131;Arménie;1;4710547;623845;45.038189;40.069099
132;Arménie;2;4403405;466066;45.038189;40.069099
133;Arménie;3;3073004;388902;45.038189;40.069099
134;Arménie;4;6142838;1130117;45.038189;40.069099
135;Arménie;5;6557897;1903950;45.038189;40.069099
136;Arménie;6;5362428;1064203;45.038189;40.069099
137;Arménie;7;9404334;1524232;45.038189;40.069099
138;Arménie;8;5883058;562389;45.038189;40.069099
139;Arménie;9;6062105;1232606;45.038189;40.069099
140;Arménie;10;8532940;1665505;45.038189;40.069099
141;Arménie;11;6405612;620439;45.038189;40.069099
142;Arménie;12;4237942;384345;45.038189;40.069099
143;Aruba;1;1250154;36934;-69.968338;12.52111
144;Aruba;2;918639;54844;-69.968338;12.52111
145;Aruba;3;625132;13179;-69.968338;12.52111
146;Aruba;4;618703;4819;-69.968338;12.52111
147;Aruba;5;398231;4266;-69.968338;12.52111
148;Aruba;6;926280;26065;-69.968338;12.52111
149;Aruba;7;355332;24787;-69.968338;12.52111
150;Aruba;8;583305;6275;-69.968338;12.52111
151;Aruba;9;518288;28908;-69.968338;12.52111
152;Aruba;10;637601;14844;-69.968338;12.52111
153;Aruba;11;991376;44459;-69.968338;12.52111
154;Aruba;12;577190;62636;-69.968338;12.52111
155;Australie;1;393555838;53433988;133.775136;-25.274398
156;Australie;2;187002184;25318809;133.775136;-25.274398
157;Australie;3;231764197;27079686;133.775136;-25.274398
158;Australie;4;193283801;23823833;133.775136;-25.274398
159;Australie;5;196234200;24672481;133.775136;-25.274398
160;Australie;6;236742625;29407114;133.775136;-25.274398
161;Australie;7;267839487;29764427;133.775136;-25.274398
162;Australie;8;237775981;26831063;133.775136;-25.274398
163;Australie;9;196783279;23763536;133.775136;-25.274398
164;Australie;10;246796142;29615798;133.775136;-25.274398
165;Australie;11;194547199;26977384;133.775136;-25.274398
166;Australie;12;214871446;25895929;133.775136;-25.274398
167;Autriche;1;665438700;178936881;14.550072;47.516231
168;Autriche;2;307767134;79735735;14.550072;47.516231
169;Autriche;3;340816501;84854677;14.550072;47.516231
170;Autriche;4;310653658;82136527;14.550072;47.516231
171;Autriche;5;312853818;97298595;14.550072;47.516231
172;Autriche;6;487513228;94715242;14.550072;47.516231
173;Autriche;7;345663710;91492479;14.550072;47.516231
174;Autriche;8;271245892;71850389;14.550072;47.516231
175;Autriche;9;320667310;79707044;14.550072;47.516231
176;Autriche;10;378826876;93903866;14.550072;47.516231
177;Autriche;11;339007971;89476006;14.550072;47.516231
178;Autriche;12;273658738;64132917;14.550072;47.516231
179;Azerbaïdjan;1;17104883;1086556;47.576927;40.143105
180;Azerbaïdjan;2;8920474;1027883;47.576927;40.143105
181;Azerbaïdjan;3;10502913;740292;47.576927;40.143105
182;Azerbaïdjan;4;9257390;686806;47.576927;40.143105
183;Azerbaïdjan;5;6281889;569553;47.576927;40.143105
184;Azerbaïdjan;6;7785289;565305;47.576927;40.143105
185;Azerbaïdjan;7;16180792;1379234;47.576927;40.143105
186;Azerbaïdjan;8;8536480;655390;47.576927;40.143105
187;Azerbaïdjan;9;6147655;617306;47.576927;40.143105
188;Azerbaïdjan;10;6907257;636693;47.576927;40.143105
189;Azerbaïdjan;11;9987705;619022;47.576927;40.143105
190;Azerbaïdjan;12;11586799;1738835;47.576927;40.143105
191;Bahamas;1;4363186;810049;-77.39628;25.03428
192;Bahamas;2;2455783;435176;-77.39628;25.03428
193;Bahamas;3;2175343;432244;-77.39628;25.03428
194;Bahamas;4;2431759;448920;-77.39628;25.03428
195;Bahamas;5;1867458;399264;-77.39628;25.03428
196;Bahamas;6;1508640;396380;-77.39628;25.03428
197;Bahamas;7;2389226;289723;-77.39628;25.03428
198;Bahamas;8;3553287;425687;-77.39628;25.03428
199;Bahamas;9;2436221;2605014;-77.39628;25.03428
200;Bahamas;10;2890420;435075;-77.39628;25.03428
201;Bahamas;11;2784430;247268;-77.39628;25.03428
202;Bahamas;12;4811926;331599;-77.39628;25.03428
203;Bahreïn;1;35135983;6539893;50.637772;25.930414
204;Bahreïn;2;20413446;2973074;50.637772;25.930414
205;Bahreïn;3;16994501;2918220;50.637772;25.930414
206;Bahreïn;4;19569154;2328613;50.637772;25.930414
207;Bahreïn;5;17243174;1834624;50.637772;25.930414
208;Bahreïn;6;12331578;1719258;50.637772;25.930414
209;Bahreïn;7;15108319;1890346;50.637772;25.930414
210;Bahreïn;8;85247591;3147974;50.637772;25.930414
211;Bahreïn;9;9776814;2511929;50.637772;25.930414
212;Bahreïn;10;11826705;2949680;50.637772;25.930414
213;Bahreïn;11;14949709;2922797;50.637772;25.930414
214;Bahreïn;12;13929288;1845887;50.637772;25.930414
215;Bangladesh;1;46515319;6807195;90.356331;23.684994
216;Bangladesh;2;11348103;2049471;90.356331;23.684994
217;Bangladesh;3;31066768;4701116;90.356331;23.684994
218;Bangladesh;4;11221323;2102819;90.356331;23.684994
219;Bangladesh;5;76701213;3334917;90.356331;23.684994
220;Bangladesh;6;13390496;4297813;90.356331;23.684994
221;Bangladesh;7;43706509;5976714;90.356331;23.684994
222;Bangladesh;8;7846525;2093750;90.356331;23.684994
223;Bangladesh;9;8355656;1666539;90.356331;23.684994
224;Bangladesh;10;12660287;2829729;90.356331;23.684994
225;Bangladesh;11;13159998;2539246;90.356331;23.684994
226;Bangladesh;12;77420398;9135314;90.356331;23.684994
227;Barbade;1;1591052;198994;-59.543198;13.193887
228;Barbade;2;931784;133527;-59.543198;13.193887
229;Barbade;3;758489;199214;-59.543198;13.193887
230;Barbade;4;772209;186701;-59.543198;13.193887
231;Barbade;5;865381;109175;-59.543198;13.193887
232;Barbade;6;957756;97300;-59.543198;13.193887
233;Barbade;7;1225256;373490;-59.543198;13.193887
234;Barbade;8;1285619;185458;-59.543198;13.193887
235;Barbade;9;664083;191728;-59.543198;13.193887
236;Barbade;10;1714174;187941;-59.543198;13.193887
237;Barbade;11;1195762;228907;-59.543198;13.193887
238;Barbade;12;662870;106294;-59.543198;13.193887
239;Belgique;1;5541867643;5124427583;4.469936;50.503887
240;Belgique;2;2702477074;2546054329;4.469936;50.503887
241;Belgique;3;3077431847;2760166788;4.469936;50.503887
242;Belgique;4;2706726728;2439360889;4.469936;50.503887
243;Belgique;5;2682784493;2489561803;4.469936;50.503887
244;Belgique;6;3036976628;2769292011;4.469936;50.503887
245;Belgique;7;2862970867;2744885529;4.469936;50.503887
246;Belgique;8;2360896489;2421397892;4.469936;50.503887
247;Belgique;9;2687625370;2285255944;4.469936;50.503887
248;Belgique;10;3179234961;2706592726;4.469936;50.503887
249;Belgique;11;3063641529;2608295574;4.469936;50.503887
250;Belgique;12;2653046333;2327456306;4.469936;50.503887
251;Belize;1;95250;44563;-88.49765;17.189877
252;Belize;2;295780;204099;-88.49765;17.189877
253;Belize;3;162311;89796;-88.49765;17.189877
254;Belize;4;121139;63680;-88.49765;17.189877
255;Belize;5;435709;21981;-88.49765;17.189877
256;Belize;6;196398;43460;-88.49765;17.189877
257;Belize;7;809009;15332;-88.49765;17.189877
258;Belize;8;259578;39596;-88.49765;17.189877
259;Belize;9;17332;20385;-88.49765;17.189877
260;Belize;10;80878;25470;-88.49765;17.189877
261;Belize;11;141182;48424;-88.49765;17.189877
262;Belize;12;257300;15050;-88.49765;17.189877
263;Bermudes;1;855220;50547;-64.75737;32.321384
264;Bermudes;2;379966;18872;-64.75737;32.321384
265;Bermudes;3;2848349;205822;-64.75737;32.321384
266;Bermudes;4;529835;70042;-64.75737;32.321384
267;Bermudes;5;641922;94914;-64.75737;32.321384
268;Bermudes;6;593467;74069;-64.75737;32.321384
269;Bermudes;7;1670216;48408;-64.75737;32.321384
270;Bermudes;8;585172;52306;-64.75737;32.321384
271;Bermudes;9;526358;148916;-64.75737;32.321384
272;Bermudes;10;870819;117677;-64.75737;32.321384
273;Bermudes;11;1239571;121324;-64.75737;32.321384
274;Bermudes;12;209223;16433;-64.75737;32.321384
275;Bhoutan;1;57064;394;90.433601;27.514162
276;Bhoutan;2;39866;413;90.433601;27.514162
277;Bhoutan;3;70909;74;90.433601;27.514162
278;Bhoutan;4;23137;185;90.433601;27.514162
279;Bhoutan;5;47906;221;90.433601;27.514162
280;Bhoutan;6;10785;9;90.433601;27.514162
281;Bhoutan;7;58569;9290;90.433601;27.514162
282;Bhoutan;8;6725;2;90.433601;27.514162
283;Bhoutan;9;41274;79;90.433601;27.514162
284;Bhoutan;10;58683;153;90.433601;27.514162
285;Bhoutan;11;13456;561;90.433601;27.514162
286;Bhoutan;12;5898;7;90.433601;27.514162
287;Bolivie;1;8267028;826221;-63.588653;-16.290154
288;Bolivie;2;2466996;239837;-63.588653;-16.290154
289;Bolivie;3;5272949;285736;-63.588653;-16.290154
290;Bolivie;4;3613551;289500;-63.588653;-16.290154
291;Bolivie;5;2627336;386427;-63.588653;-16.290154
292;Bolivie;6;3723429;266971;-63.588653;-16.290154
293;Bolivie;7;3188838;268746;-63.588653;-16.290154
294;Bolivie;8;3125620;331034;-63.588653;-16.290154
295;Bolivie;9;2863964;416971;-63.588653;-16.290154
296;Bolivie;10;5377503;377307;-63.588653;-16.290154
297;Bolivie;11;7441517;274741;-63.588653;-16.290154
298;Bolivie;12;20879735;469701;-63.588653;-16.290154
299;Bosnie-Herzégovine;1;16857792;3457965;17.679076;43.915886
300;Bosnie-Herzégovine;2;7643403;1673224;17.679076;43.915886
301;Bosnie-Herzégovine;3;6932618;1926831;17.679076;43.915886
302;Bosnie-Herzégovine;4;8414541;1559211;17.679076;43.915886
303;Bosnie-Herzégovine;5;7468037;6745017;17.679076;43.915886
304;Bosnie-Herzégovine;6;6571595;1689104;17.679076;43.915886
305;Bosnie-Herzégovine;7;5705255;6277022;17.679076;43.915886
306;Bosnie-Herzégovine;8;5312410;1271349;17.679076;43.915886
307;Bosnie-Herzégovine;9;6781172;1726315;17.679076;43.915886
308;Bosnie-Herzégovine;10;6809406;1524712;17.679076;43.915886
309;Bosnie-Herzégovine;11;5736568;1594934;17.679076;43.915886
310;Bosnie-Herzégovine;12;6450202;1324676;17.679076;43.915886
311;Botswana;1;1372672;26144;24.684866;-22.328474
312;Botswana;2;549997;24849;24.684866;-22.328474
313;Botswana;3;504064;18309;24.684866;-22.328474
314;Botswana;4;736744;21945;24.684866;-22.328474
315;Botswana;5;776281;13797;24.684866;-22.328474
316;Botswana;6;285568;9344;24.684866;-22.328474
317;Botswana;7;441176;4218;24.684866;-22.328474
318;Botswana;8;979177;9030;24.684866;-22.328474
319;Botswana;9;1790849;9852;24.684866;-22.328474
320;Botswana;10;1043052;21219;24.684866;-22.328474
321;Botswana;11;17833900;22793;24.684866;-22.328474
322;Botswana;12;22564981;42655;24.684866;-22.328474
323;Brunéi Darussalam;1;888242;35700;114.727669;4.535277
324;Brunéi Darussalam;2;604565;50918;114.727669;4.535277
325;Brunéi Darussalam;3;915927;120219;114.727669;4.535277
326;Brunéi Darussalam;4;827741;95617;114.727669;4.535277
327;Brunéi Darussalam;5;55212732;148651;114.727669;4.535277
328;Brunéi Darussalam;6;59631811;86174;114.727669;4.535277
329;Brunéi Darussalam;7;60803745;165397;114.727669;4.535277
330;Brunéi Darussalam;8;120214225;112100;114.727669;4.535277
331;Brunéi Darussalam;9;662192;70856;114.727669;4.535277
332;Brunéi Darussalam;10;477843;30258;114.727669;4.535277
333;Brunéi Darussalam;11;61611402;47952;114.727669;4.535277
334;Brunéi Darussalam;12;1322095;45565;114.727669;4.535277
335;Brésil;1;706677320;85896104;-51.92528;-14.235004
336;Brésil;2;390991884;38520061;-51.92528;-14.235004
337;Brésil;3;438274498;47754047;-51.92528;-14.235004
338;Brésil;4;255514011;36326145;-51.92528;-14.235004
339;Brésil;5;323316944;30723271;-51.92528;-14.235004
340;Brésil;6;466344803;42937664;-51.92528;-14.235004
341;Brésil;7;500452566;107021332;-51.92528;-14.235004
342;Brésil;8;294105840;54533575;-51.92528;-14.235004
343;Brésil;9;383587959;37949295;-51.92528;-14.235004
344;Brésil;10;419669733;143932276;-51.92528;-14.235004
345;Brésil;11;230391749;63111204;-51.92528;-14.235004
346;Brésil;12;461585883;31557601;-51.92528;-14.235004
347;Bulgarie;1;143234658;42729312;25.48583;42.733883
348;Bulgarie;2;77041193;22030484;25.48583;42.733883
349;Bulgarie;3;84521643;22624176;25.48583;42.733883
350;Bulgarie;4;87647024;18670001;25.48583;42.733883
351;Bulgarie;5;63264474;18236223;25.48583;42.733883
352;Bulgarie;6;70255685;18003104;25.48583;42.733883
353;Bulgarie;7;72046192;17066973;25.48583;42.733883
354;Bulgarie;8;55916647;15390667;25.48583;42.733883
355;Bulgarie;9;64720413;37348483;25.48583;42.733883
356;Bulgarie;10;80470473;19180383;25.48583;42.733883
357;Bulgarie;11;71231525;17721228;25.48583;42.733883
358;Bulgarie;12;67431297;17996512;25.48583;42.733883
359;Burkina Faso;1;39959822;17626373;-1.561593;12.238333
360;Burkina Faso;2;19672627;4887709;-1.561593;12.238333
361;Burkina Faso;3;22936362;5588884;-1.561593;12.238333
362;Burkina Faso;4;21073287;8672256;-1.561593;12.238333
363;Burkina Faso;5;24788546;13821012;-1.561593;12.238333
364;Burkina Faso;6;18606370;4636808;-1.561593;12.238333
365;Burkina Faso;7;25896787;5107777;-1.561593;12.238333
366;Burkina Faso;8;22976463;6787168;-1.561593;12.238333
367;Burkina Faso;9;19419465;4541528;-1.561593;12.238333
368;Burkina Faso;10;26278119;8013262;-1.561593;12.238333
369;Burkina Faso;11;25226695;13928708;-1.561593;12.238333
370;Burkina Faso;12;20671906;8228942;-1.561593;12.238333
371;Burundi;1;2224576;1213250;29.918886;-3.373056
372;Burundi;2;792987;172560;29.918886;-3.373056
373;Burundi;3;760772;59637;29.918886;-3.373056
374;Burundi;4;1090097;147952;29.918886;-3.373056
375;Burundi;5;945430;211757;29.918886;-3.373056
376;Burundi;6;782608;38706;29.918886;-3.373056
377;Burundi;7;577212;94475;29.918886;-3.373056
378;Burundi;8;777686;135621;29.918886;-3.373056
379;Burundi;9;688821;90840;29.918886;-3.373056
380;Burundi;10;689030;142366;29.918886;-3.373056
381;Burundi;11;924914;243642;29.918886;-3.373056
382;Burundi;12;1933232;344033;29.918886;-3.373056
383;Bélarus;1;15599736;2761488;27.953389;53.709807
384;Bélarus;2;11178280;2078792;27.953389;53.709807
385;Bélarus;3;12647213;2728418;27.953389;53.709807
386;Bélarus;4;10656142;2483746;27.953389;53.709807
387;Bélarus;5;10960897;2213399;27.953389;53.709807
388;Bélarus;6;14666334;2550754;27.953389;53.709807
389;Bélarus;7;10233744;2166886;27.953389;53.709807
390;Bélarus;8;8495459;1588098;27.953389;53.709807
391;Bélarus;9;9877902;2044915;27.953389;53.709807
392;Bélarus;10;13210008;2935845;27.953389;53.709807
393;Bélarus;11;10677575;2204907;27.953389;53.709807
394;Bélarus;12;11180925;1965671;27.953389;53.709807
395;Bénin;1;25389257;12385274;2.315834;9.30769
396;Bénin;2;17572647;8814107;2.315834;9.30769
397;Bénin;3;14538997;7547623;2.315834;9.30769
398;Bénin;4;14319945;6487404;2.315834;9.30769
399;Bénin;5;13584262;4909087;2.315834;9.30769
400;Bénin;6;16977880;6486440;2.315834;9.30769
401;Bénin;7;18263640;7219383;2.315834;9.30769
402;Bénin;8;47195124;7908158;2.315834;9.30769
403;Bénin;9;13132218;5388864;2.315834;9.30769
404;Bénin;10;15267039;7403687;2.315834;9.30769
405;Bénin;11;16301244;7010991;2.315834;9.30769
406;Bénin;12;16457724;5611132;2.315834;9.30769
407;Cambodge;1;17484200;4282226;104.990963;12.565679
408;Cambodge;2;5320557;1520942;104.990963;12.565679
409;Cambodge;3;8332489;2305846;104.990963;12.565679
410;Cambodge;4;8205242;1353281;104.990963;12.565679
411;Cambodge;5;5810385;1793682;104.990963;12.565679
412;Cambodge;6;12038560;1486506;104.990963;12.565679
413;Cambodge;7;7125245;1297274;104.990963;12.565679
414;Cambodge;8;7319176;1480993;104.990963;12.565679
415;Cambodge;9;6697219;1501988;104.990963;12.565679
416;Cambodge;10;8656032;2707576;104.990963;12.565679
417;Cambodge;11;7640266;1719083;104.990963;12.565679
418;Cambodge;12;8231659;2169465;104.990963;12.565679
419;Cameroun;1;64739872;32719850;12.354722;7.369722
420;Cameroun;2;34477113;24655086;12.354722;7.369722
421;Cameroun;3;40391646;26761209;12.354722;7.369722
422;Cameroun;4;41279068;26697104;12.354722;7.369722
423;Cameroun;5;43300282;26769179;12.354722;7.369722
424;Cameroun;6;43591230;37713947;12.354722;7.369722
425;Cameroun;7;46284785;30561219;12.354722;7.369722
426;Cameroun;8;41609051;19377977;12.354722;7.369722
427;Cameroun;9;36563540;18796431;12.354722;7.369722
428;Cameroun;10;45981604;27427759;12.354722;7.369722
429;Cameroun;11;43276333;16669641;12.354722;7.369722
430;Cameroun;12;48325863;32682456;12.354722;7.369722
431;Canada;1;522083776;84097681;-106.346771;56.130366
432;Canada;2;249092463;42376919;-106.346771;56.130366
433;Canada;3;310044383;39383880;-106.346771;56.130366
434;Canada;4;256172972;46910055;-106.346771;56.130366
435;Canada;5;252582545;35826498;-106.346771;56.130366
436;Canada;6;314585661;48844580;-106.346771;56.130366
437;Canada;7;293012845;41197961;-106.346771;56.130366
438;Canada;8;265760319;51551916;-106.346771;56.130366
439;Canada;9;258457775;39474932;-106.346771;56.130366
440;Canada;10;309225174;47772621;-106.346771;56.130366
441;Canada;11;289781808;45599074;-106.346771;56.130366
442;Canada;12;253382468;30992060;-106.346771;56.130366
443;Cap-Vert;1;4053055;525196;-24.013197;16.002082
444;Cap-Vert;2;1451747;6602381;-24.013197;16.002082
445;Cap-Vert;3;878305;409547;-24.013197;16.002082
446;Cap-Vert;4;1266282;5195507;-24.013197;16.002082
447;Cap-Vert;5;1048392;397044;-24.013197;16.002082
448;Cap-Vert;6;1075857;339476;-24.013197;16.002082
449;Cap-Vert;7;661244;393792;-24.013197;16.002082
450;Cap-Vert;8;1104594;193389;-24.013197;16.002082
451;Cap-Vert;9;2127838;221215;-24.013197;16.002082
452;Cap-Vert;10;373503;159413;-24.013197;16.002082
453;Cap-Vert;11;1824299;322250;-24.013197;16.002082
454;Cap-Vert;12;682169;226352;-24.013197;16.002082
455;Chili;1;137147495;26499026;-71.542969;-35.675147
456;Chili;2;61586332;13023175;-71.542969;-35.675147
457;Chili;3;72775743;15009737;-71.542969;-35.675147
458;Chili;4;172964605;15672367;-71.542969;-35.675147
459;Chili;5;66770041;13195115;-71.542969;-35.675147
460;Chili;6;71777760;13182101;-71.542969;-35.675147
461;Chili;7;80102465;11409820;-71.542969;-35.675147
462;Chili;8;52101475;9397797;-71.542969;-35.675147
463;Chili;9;121924101;8130683;-71.542969;-35.675147
464;Chili;10;117298096;12370278;-71.542969;-35.675147
465;Chili;11;121904599;10970982;-71.542969;-35.675147
466;Chili;12;62781180;9667501;-71.542969;-35.675147
467;Chine;1;3614312246;451998373;104.195397;35.86166
468;Chine;2;928218045;208946912;104.195397;35.86166
469;Chine;3;1611370663;202771585;104.195397;35.86166
470;Chine;4;1691016630;251840987;104.195397;35.86166
471;Chine;5;1376362815;181811322;104.195397;35.86166
472;Chine;6;1574754095;211750160;104.195397;35.86166
473;Chine;7;1702635322;489621456;104.195397;35.86166
474;Chine;8;1715171313;245260064;104.195397;35.86166
475;Chine;9;1878769968;192686065;104.195397;35.86166
476;Chine;10;2353052778;236270503;104.195397;35.86166
477;Chine;11;2334454806;203227313;104.195397;35.86166
478;Chine;12;2211376315;289687004;104.195397;35.86166
479;Chypre;1;39721771;41915994;33.429859;35.126413
480;Chypre;2;17129414;13085528;33.429859;35.126413
481;Chypre;3;21265755;9515936;33.429859;35.126413
482;Chypre;4;16664355;9848362;33.429859;35.126413
483;Chypre;5;18694463;3618588;33.429859;35.126413
484;Chypre;6;18797264;6981319;33.429859;35.126413
485;Chypre;7;16900287;4078879;33.429859;35.126413
486;Chypre;8;13889654;6846850;33.429859;35.126413
487;Chypre;9;14816184;3371671;33.429859;35.126413
488;Chypre;10;19511245;4101322;33.429859;35.126413
489;Chypre;11;20189203;13397430;33.429859;35.126413
490;Chypre;12;15036698;3136970;33.429859;35.126413
491;Colombie;1;89554915;21907758;-74.297333;4.570868
